id,name,rank,year_published,num_user_ratings
EvcBy93eNX,Brunete,9999999,1982,0
ErxA8hNkad,Starship Captain,9999999,1982,0
bqvU4fGCYy,Graphos,9999999,1982,0
DwGwU4INZB,Tang,9999999,1982,0
DG21OkwZl7,Safecrack,9999999,1982,0
b6DRuXmfXU,Ave Tenebrae,9999999,1982,0
tZFMdDWVXx,Autocross,9999999,1982,0
nfnpvzqVSO,Schwimmende Inseln,9999999,1982,0
GEusWA8SUw,Fixstern,9999999,1982,0
shmfBZs937,Vermögensbildung,9999999,1982,0
HvPehZoId2,Hovertank: Tactical Combat 2054-2115,9999999,1982,0
WfNs7LabMF,Falkland Sound,9999999,1982,0
HkS739AdLs,Pac Man Magnetic Maze,9999999,1982,0
AntDk7vAsR,Curse of the Cobras Game,9999999,1982,0
62ZSnMBugF,Decision At Kasserine,9999999,1983,1
rSLJxEBCrs,Turbo Tops,9999999,1982,0
dGJl5xBPfM,Dougram Simulation Manual,9999999,1982,0
PiWhOFia9N,By the Sword!,9999999,1982,0
NEJlY7Y4qS,Farb-Klick,9999999,1982,0
JRgyt9w4rs,Nightmare House,9999999,1983,0
x1wrFefzjq,Trivial Pursuit: Baby Boomer Card Set,9999999,1983,2
139SYdbF4s,Trivial Pursuit: Silver Screen Edition,9999999,1983,1
Dff8xivZbI,Fame Game,9999999,1982,0
49wpXBtRqk,The Telephone Game,9999999,1982,0
18fs9pD8NF,Beat the Bookie,9999999,1982,0
AtVJeGx9hH,Biz-bluff,9999999,1982,0
xS0pamUKzC,Dragon's Lair,9999999,1983,0
Z3EEgzkKiA,Invasión,9999999,1982,0
8a7lJ2W52G,Mobile Suit Gundam,9999999,1982,0
OSnklPxVLI,Flagships,9999999,1982,0
ipiozPPHMn,Reed's Game,9999999,1982,0
Y2GSCnKwcI,Hot Dice,9999999,1982,0
Cx22VrGsAA,The 1879 Zulu War,9999999,1982,0
nfZxJlGvcI,VIP Game,9999999,1982,0
w0FLZpF4UD,Tiger I,9999999,1982,0
Mj6sMcSTc1,Operation Market Garden,9999999,1982,0
FgnHGjQSAX,Shelters,9999999,1982,0
BgcAP084Il,Waddingtons Pony Express,9999999,1982,0
GbyRr74mtD,Dungeonland,9999999,1983,1
TBJmQpRxIe,Clou,9999999,1982,0
vejUX0k3ke,Artist: The Game,9999999,1982,0
oSOCUIXuD9,Cutthroat,9999999,1982,0
zveOXLoTY3,Atlantic City Jackpot,9999999,1982,0
V8ip69t8Z4,Combots,9999999,1983,0
0QBmiHyzV1,Trivial Pursuit: All Star Sports Edition,9999999,1983,0
6BufnDqxoO,Horror on the Hill,9999999,1983,0
nLefa3FJgk,Borderlands Expansion Set #2,9999999,1983,0
nGsfXkWh8S,The Harrensa Project / The Stazhlekh Report,9999999,1983,1
CodXyTkabp,Q*bert,9999999,1983,0
WIHyJFwfYl,Spinner Dominoes,9999999,1983,1
orU58ZdDAq,Mini Archimedes,9999999,1983,0
FeJIo5XZdg,L'as des as,9999999,1982,0
3Lk2ywElry,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),9999999,1983,3
anjDdejrux,Black or White,9999999,1983,0
BU0ruSr48s,Krull,9999999,1983,0
Zxq9zr57Ma,Q*bert Card Game,9999999,1983,0
yM17LFWMpM,The Assassin's Knot,9999999,1983,0
X7C16lKt4y,Pro Tennis,9999999,1983,0
PrsbOLGAEF,James Bond 007,9999999,1983,0
0pqHixxpVy,The Compleat Alchemist,9999999,1983,1
EkexmGWX1i,Words,9999999,1983,0
iikWbsmVmi,Star Fleet Battles: Commander's SSD Book #1,9999999,1983,0
N7NMD7Z6BR,Lawrence of Arabia,9999999,1983,0
PmUK9THkoG,Anticipation,9999999,1982,0
ouASLNNM0L,Abenteuerinsel,9999999,1982,0
PzlpNMuvSZ,All About Savannah,9999999,1983,0
cEiBHX59bj,Die Naschbären,9999999,1983,0
JoD8KrtFvX,Viva Zapata,9999999,1983,0
kZmGrof7oP,All About Jefferson City,9999999,1983,0
eVGzQpsoB9,Square Routes,9999999,1983,0
0kIhBijM9y,Bambou,9999999,1983,0
qgPC2aEKof,Encounter at Hanover,9999999,1983,0
k9E7pst0Wo,Starchec,9999999,1983,0
UBF1TOdwbv,Dial Away,9999999,1983,0
oIBlBHYzRo,Star Wars: Endor,9999999,1983,0
ufHt7piaw4,Alien Armada,9999999,1983,0
OlUvVgFYUJ,"Library Adventure, The Fun Way to Learn",9999999,1983,0
eJUjsRcGh9,Strategy & Tactics,9999999,1985,0
cZMJAxA81j,"Langohr, Schlitzohr, Rübe & Co",9999999,1983,0
Gdt4fwWR1G,Der Wolf und die 77 Geißlein,9999999,1983,0
zsVnBSGcMO,City State Warfare,9999999,1982,0
jz7jayKQcT,All About York,9999999,1982,0
fjicGUcvtF,Strawberry Shortcake Housewarming Surprise,9999999,1983,0
gaPFkMODin,All About Mercer County,9999999,1982,0
Un6gRF8UIq,Epoch Wargame Electronics #7: The Siege of Osaka in the Summer,9999999,1983,0
EDXHXj3Cxx,Slá í gegn!,9999999,1983,0
sHdNqP0ei5,Super Bowl,9999999,1983,0
2UH4w72rHG,Shirt Tales Card Game,9999999,1983,0
AkIykVa15f,Aura Battler Dunbine,9999999,1983,0
4JDX4fMaSo,Color Bunch,9999999,1983,0
GtsHOmdybq,Epoch Wargame Electronics #3: The Battle of Sekigahara,9999999,1983,0
sONYMVn2EE,Eurobusiness,9999999,1983,0
HQh9KyAgsV,Crusher Joe,9999999,1983,0
zWifIw3OWZ,Watchamacallit Puzzlewords,9999999,1983,0
Kdkz5QylbE,Rymdimperiet,9999999,1983,0
vIVR7ADEy4,Buurejahr,9999999,1983,0
Dp6S7wGz9V,Ortona,9999999,1983,0
PMx94JQdbz,Epoch Wargame Electronics #8: Battle of the Midway,9999999,1983,0
AwkxFKurmH,Fantastico 4,9999999,1983,0
HFBXbXhuTm,The Omega War,9999999,1983,0
JrAIqRhjyT,Epoch Wargame Electronics #5: The Battle of Kawanakajima,9999999,1983,0
p3qNMjrQ8Q,Napoleon's Peninsula Campaign,9999999,1983,0
8htbXTXdmW,Bodycount: Wargames Rules for the Vietnam War,9999999,1983,0
ZYpPIcjSFB,Encounter One (3rd Edition),9999999,1983,0
0KsiPjRDGM,Call it! game,9999999,1982,0
TYyqAGaEBi,All About Lancaster County,9999999,1982,0
Dj0OrIWuA8,All About Appleton,9999999,1982,0
41GPNhhdtm,Dark Cults,9999999,1983,2
fhEhwWDMDk,Randonnée,9999999,1982,0
FVUwYIk5jA,King of the Tabletop,9999999,1983,1
ioWAke3TgR,Hell's Highway,9999999,1983,3
0U3qLDJSRT,Le projet du siècle: Jeu sur la construction des ouvrages du Complexe La Grande de la Baie James,9999999,1983,0
hishcBp2E3,Crossbows and Catapults: Dragon Battle Set,9999999,1983,0
U6Ehjao0Hx,Lost Tomb of Martek,9999999,1983,0
A5Fl4cDUYQ,Maze of the Riddling Minotaur,9999999,1983,0
BSvFyUHDd0,Yipes!,9999999,1983,0
A970GJSTjD,Man of War,9999999,1983,0
8EvGGsVACN,Dungeons & Dragons Set 2: Expert Rules,9999999,1983,1
ktoHXGo9vu,Star Trek: Starship Tactical Combat Simulator,9999999,1983,0
Pg6cISr7F6,Space Ballistic Missile Wars,9999999,1982,0
lu0hjgbvpr,GeoDerby USA,9999999,1982,0
IjGOf1K5Er,Chute-2,9999999,1982,0
W9bBiKTkKI,Garden Surprise,9999999,1982,0
24ZVojYVE2,Input/Output Game,9999999,1982,0
VFK44VjjxM,Ace of Aces: Flying Machines,9999999,1983,2
1voxMFSApQ,Alien Contact,9999999,1983,0
FoBnykOVPc,Transfer,9999999,1983,0
BB6Zxp9itE,Topple,9999999,1983,3
uVSAOjlA2G,The Two Ocean War,9999999,1982,0
BqjhreKhkM,Kinchan no Shukan Kinyoubi,9999999,1982,0
5rxyg3381v,The Game of America Campaign,9999999,1982,0
b4M3Knuq9J,All About Knoxville Tennessee,9999999,1982,0
sHXeffDcjY,Mercenaires et paysans,9999999,1982,0
bwfcII3FOo,Délire à la cantine,9999999,1982,0
xEtNcRyfNz,Chimères,9999999,1982,0
MeDYpIvIRq,Battle for the Factories,9999999,1982,0
M3t4hAOLwI,Family Tree,9999999,1982,0
vwvVmuK8jO,Fric-frac,9999999,1982,0
JiUYuSFqXu,Purple People Eater,9999999,1982,0
LWj3DiCGzB,I Mille,9999999,1982,0
UHV2I6A1pb,Illuminati Expansion Set 2,9999999,1983,1
GLUQmzDEHo,The Land Beyond the Magic Mirror,9999999,1983,1
9ik21GBmYI,All About Harrisburg,9999999,1983,0
0b1iDHmzAU,To the Wolf's Lair!,9999999,1983,0
LAvdbdqMev,The Drenslaar Quest,9999999,1983,1
eVfraSN0DK,The Contract,9999999,1983,0
EdGUKHD9qi,Space Runaway IDEON,9999999,1982,0
THDXDlgH7u,Turbo,9999999,1983,0
1FyQsUbLLL,War of Masters,9999999,1983,0
S8kACJ4GQ7,Schicksack,9999999,1983,0
psIF8DR2US,Eier mit Speck,9999999,1983,0
Hsn9hLSuA3,Der Denver-Clan,9999999,1983,0
cBDVbAA7fr,Blind Alley: The Game of Mazes,9999999,1983,0
kn5gUHdg6v,Sea World Treasure Key Board Game,9999999,1983,0
lhbQT7pJPu,Rainbow Brite: A Color Matching Game,9999999,1983,0
Y61KlzGQox,Stafaspilið,9999999,1983,0
HiHNa2kfhF,La Bataille du Garigliano,9999999,1983,0
gx7e1Ko1yP,Asalto: Jaime I conquista Mallorca,9999999,1983,0
sF4vmxT8GH,Scott's Baseball Card Game,9999999,1983,0
5b3MrqZ8rw,La nuit de l'Esprit,9999999,1983,0
A9emHFx9Pt,Operation Konrad,9999999,1983,0
7luZhPoebY,Muskie Noqueado,9999999,1983,0
hXH3z3QiKm,Hometown Monopoly: La Crosse,9999999,1983,0
tI1vqEnkEA,Bibifoc et les ours,9999999,1983,0
CyCGgHoC5D,Rubik's Line Up,9999999,1983,0
nWm0y7JPyA,Ökoly,9999999,1983,0
MjSBToJreV,Vulcano,9999999,1983,0
CTWDyCQVnz,Objectif Tobrouk,9999999,1983,0
RO48Fht6w7,Schwarz-Rot-Gold,9999999,1983,0
QAA28iSK2s,Letter Ladder,9999999,1983,0
TCt1bX7C7w,Demorakel,9999999,1982,0
0REI5HStCM,Tile Rummy,9999999,1983,0
FVMB0cBvWV,This is your town: Parramatta game,9999999,1983,0
L5HckSSr6V,Peter Pan Viagem à Terra do Nunca,9999999,1983,0
c9D7iRCRXo,Action Vietnam,9999999,1983,0
la1nYNbOul,Bürokratopoly,9999999,1983,0
V5Fm2F4Gfy,The Game of Data Processing,9999999,1983,0
ZdEqzQrJUA,Viatge per Catalunya,9999999,1983,0
ZqSPWEBlKF,Minden World Cup Football,9999999,1983,0
mYlqW350vr,Meister Lampe in Nöten,9999999,1983,0
BmZE1rzbfN,Word Challenge,9999999,1983,1
O3HyISxA8k,Verflixte Zelle,9999999,1983,0
vHoTvoTm4d,Burg-Eroberung,9999999,1983,0
NYWs3wwHp6,Gespenster-Labyrinth,9999999,1983,0
9gBGnXtHhL,Der Pleite-Geier,9999999,1983,0
PeY4vAWLHa,Der rasende Ober,9999999,1983,0
iLH9H90Hkm,Ali Babas Beute,9999999,1983,0
BCdH1v7fZP,Divorce Wars,9999999,1983,0
2mpRTwxqWE,Invasion Extraterrestre,9999999,1983,0
a9AJmEEWxU,La Battaglia delle Falkland,9999999,1982,0
zEKJzrmghe,Thundarr the Barbarian,9999999,1982,0
nVIkQK6B96,Wort Duell,9999999,1982,0
3IoOXMXplS,Iron Brigade,9999999,1982,0
GCNm25mg65,S.O.S. Sink or Swim,9999999,1982,0
UmmHgNGWoZ,The Road Runner Pop-Up Game,9999999,1982,0
EdnWjcITHR,"Army Group North: The Summer Offensive Against Leningrad, 1941",9999999,1982,0
TN0qoHqPeM,Annie Card Game,9999999,1982,0
ty6jbAAlgp,Göta kanal-spelet,9999999,1982,0
VOxCB8elxA,10 Sec. Quiz,9999999,1982,0
XPypdiRjXf,True Dough Mania,9999999,1982,0
HfC9NvtUAN,Tricky Fingers,9999999,1982,0
LJyLK9eXsy,The Complete Brigadier,9999999,1982,0
X8AmFWFrFx,Realstat Basketball,9999999,1982,0
50Iz9CO7xd,Twisty Turtle,9999999,1982,0
gEyAIlCtf8,Public Utility,9999999,1982,0
6jx0rSwiqX,Red Army: The Destruction of Army Group Center,9999999,1982,0
vbsQERuQLX,Mineral Quiz,9999999,1982,0
qLmmbW3tuo,The Cossacks Are Coming!,9999999,1982,0
Sa1R2vUNEv,Bataille de la Marne 1914,9999999,1982,0
NI38fs6I0G,Ninja Game,9999999,1982,0
kr5KzBp24m,Marco Polo: Dragonda,9999999,1982,0
JRAd8Yp3OE,La Route des Indes,9999999,1982,0
tLxQQXKE3e,Music Maestro II,9999999,1982,0
M5PR241GRX,The Secret Of Nimh Game,9999999,1982,0
WFJ2X1ofxW,Due Secoli di Guerre,9999999,1982,0
knZSwXWTAG,War of the Black Holes,9999999,1982,0
RjN8cxy62G,Supermundial,9999999,1982,0
1w1glAHYiL,Froschjagd,9999999,1982,0
gn09hEgMbc,Break Away,9999999,1982,0
5geduqdo7E,Folly,9999999,1982,0
j6dp0gBHlh,Astro-Dom,9999999,1982,0
PKct3vyaF3,El Juego del Poder,9999999,1983,0
ZYAekKCxEl,Escapades,9999999,1982,0
fbrFvv7i6m,Farming,9999999,1982,0
F6BWxf0PSq,Fiskedamm,9999999,1982,0
wC3LX7feZY,Gettysburg: High Tide of the Confederacy,9999999,1982,0
EhFomJGiTd,Knight Rider,9999999,1982,0
VQJ2YryHjz,Main Street,9999999,1982,0
pd2EH2rvJm,Panzer Korps,9999999,1982,0
bXjSDO1CDv,Task Force,9999999,1982,0
OZ78pWuEs6,The Nuclear Energy Game,9999999,1982,0
hGOqkG1mxF,Turnabout,9999999,1982,0
YPkW81Y4Ek,Das Giftmüll-Spiel,9999999,1983,0
JkIiVbCFjX,Family Happenings,9999999,1983,0
hrYxFjNU7N,Het Grote Smurfenspel,9999999,1983,0
SX1KRaINWE,Siege,9999999,1983,1
w2VNXelh1m,Star Fleet Battles: Commander's SSD Book #3,9999999,1983,0
Qkv9FeIa7F,The Undersea Environment,9999999,1983,1
CK4EKQ2pR9,Temple of Death,9999999,1983,1
ejrSwPguv7,"Iwo Jima: Valor of Arms, 19 Feb. – 25 March 1945",9999999,1983,0
KuuM9NBy7i,Rummikub Word,9999999,1983,0
J6xZICC1lz,Tactics (25th Anniversary Edition),9999999,1983,0
jKezwAKOME,Maze,9999999,1983,0
Mh6jUwMsIN,Alagar XVI,9999999,1983,0
YGVgVQ8HeQ,Illuminati Expansion Set 1,9999999,1983,1
tuzfkIm9Bn,Star Trek: The Role Playing Game,9999999,1983,0
nipWH6sRi9,The Shady Dragon Inn,9999999,1983,0
xXmbvigYED,The Christmas Game,9999999,1983,0
xGQKUc4DvS,Star Fleet Battles: Commander's SSD Book #2,9999999,1983,0
83q16rLJhG,Crossbows and Catapults Battering Ram,9999999,1983,0
5NkhuEcggb,The Sentinel,9999999,1983,0
0VHHIhfGKs,Brahma: The Game of Team Rodeo,9999999,1983,0
EIcwAXn7nG,Checkpoint Omega,9999999,1983,0
suiAlA2L71,Carnival “Fun Ship” Adventure,9999999,1983,0
HPLQYppB8F,Tom & Jerry,9999999,1983,0
QE7zbCrUQW,World of Greyhawk (2nd Edition),9999999,1983,1
RN0Zrtotos,The Dickens Game,9999999,1983,0
XClzbHDZPa,The Normandy Campaign,9999999,1983,0
xpE0p1xVCk,Nomads of the World-Ocean,9999999,1983,1
vmWgQ2tgv3,Battlesuit,9999999,1983,2
qp71HP8e3c,Word Wars,9999999,1983,0
enlv5L7rpS,Master of the Desert Nomads,9999999,1983,1
HZOE6aoPmV,Over the Edge,9999999,1983,0
FjLIfjxdp9,City States of Arklyrell,9999999,1983,0
ZlXBD7Fam7,Chief Surprise,9999999,1982,0
ibYynAGcSD,Damocles Mission,9999999,1983,0
3WlnOfcf7b,Traveller: Starter Edition,9999999,1983,0
eO0jxXnwlD,The Mountain Environment,9999999,1983,1
s4PH7hl6Yv,Oasis of the White Palm,9999999,1983,0
KoBXEogxGd,Pentantastar,9999999,1983,0
uPOFORoSuW,Claim,9999999,1983,1
LwJQR2MeYA,Glückstreffer,9999999,1983,1
M5QPyF6PZX,Scavenger Hunt,9999999,1983,0
ivKdulGgHS,Autoduel Champions,9999999,1983,0
JclsyGVS20,Won Over,9999999,1983,0
IBewnpVQC2,Wildfire,9999999,1986,0
6yNoDa0r1l,Fight for the Sky,9999999,1982,0
pJg2nDrqe7,Bonaparte,9999999,1982,0
KGvNx8bHit,Dice of Our Lives,9999999,1982,0
wtpdPEMcPc,Centre,9999999,1982,0
w70FATzFPm,Mirror Mania,9999999,1982,0
899P5dBzhq,Fun Numbers,9999999,1982,0
aazoaJFUDM,Congo,9999999,1982,0
HSyFrMiqDH,The Fraggle Trap Game,9999999,1983,0
nxydjH3bH9,Pyramad,9999999,1982,0
VKHxImz1Al,Fang mich! ... wenn du kannst,9999999,1982,0
wvNjzSnKru,A Book of Sandhurst Wargames,9999999,1982,0
666t8i5tii,Star Trek: The Invasion of Klingon Empire,9999999,1982,0
dEdMVTlNTJ,Jailbreak,9999999,1982,0
TrUem9CcQT,Fields of Action,9999999,1982,0
1L7AloJUDE,Geriatric Wars,9999999,1982,0
4Ol17ndVT0,Världs-kontroll,9999999,1982,0
RoSlfo0DdK,Taktika Logical Soccer,9999999,1982,0
xEmngATpVX,Skript,9999999,1982,0
uPosYIUCvQ,"Bus- und Bahn-Würfelspiel ""Grüne Welle""",9999999,1983,0
mwnbGZ16ke,Dallas dollars,9999999,1982,0
yVa1AD1qx1,On The Road Again,9999999,1982,0
t8g5yYiFg0,IC Städtespiel,9999999,1982,0
0LZJ4zqcEG,Alphabid,9999999,1982,0
RCKdPIaf6B,Lance,9999999,1982,0
id3M43Lqx6,Asteroil,9999999,1982,0
MwyyoF6t2E,Alapo,9999999,1982,0
oiDgPD70V1,Sinco,9999999,1983,0
W58nsZDVB5,Pocket Ungame: Couples Version,9999999,1983,0
AkcAsDirQQ,Sherlock Holmes Consulting Detective: The Mansion Murders,9999999,1983,4
Fcu1QcKC5t,Wat ben ik?,9999999,1983,0
1UqCUbI09M,11 de Setembre,9999999,1983,0
rFLC3NAeK5,Star Hooks,9999999,1982,0
9mE7AEDVod,Rebels & Royalist,9999999,1983,0
lEq30GZfLk,Krazy Golf,9999999,1983,0
hvTReqeQPj,The Shirt Tales Game,9999999,1983,0
Vumg9WxpM9,All About Vineland,9999999,1983,0
SCA6tN9I34,Bumpback,9999999,1983,0
zWMboOiGW5,Spicheren,9999999,1983,0
bsrsZWS0tn,All About Town: The Game of the Racine Area,9999999,1982,0
vT5fE6g8mM,Top-Secret,9999999,1982,0
JEpmNC68Yl,Beat the Devil,9999999,1982,0
u4aAMgFsgO,Wine Tour: The Napa Valley Game,9999999,1983,0
TAXJ2YNS1o,Annie Oakley Game,9999999,1965,0
75NU2kM7cf,BattleTech: Map Set 1,9999999,1985,0
Lg2LYm12Ce,Power Barons,9999999,1986,2
D6kPP68cux,Life of Christ: Bible Journeys No. 2,9999999,1964,0
ucspbYwK2f,Tussle,9999999,1964,0
whDEEPHIxo,Pro Football,9999999,1964,0
cYsaJiz9xn,Spi-trap,9999999,1964,0
e8CuGBawZj,Activator Roundball,9999999,1964,0
ELeGbQstAs,Mighty Mouse Game,9999999,1964,0
OwtvpfoyGH,Potvertoeren: Tour de Chance,9999999,1965,0
1JPHvUtbT6,Tooty Frooty: the New Mr. Potato Head Game,9999999,1965,0
2nCboEwAPN,Les Canonniers: Un Jeu de Football,9999999,1965,0
GkGdsHXpCG,Risco,9999999,1965,0
hsVpoaP1V2,What's What?,9999999,1964,0
yoGHvMVvhP,Exin-Basket Baloncesto,9999999,1965,0
EF1ZyEGNxn,Flight Simulator,9999999,1965,0
SxAx4w0DsM,100 Pipers: Battle of the Clans,9999999,1965,0
PDbCmrz3VE,12 O'Clock High Game,9999999,1965,0
QvbQPID3rO,Sons Of Hercules,9999999,1965,0
gEIP4FxmqO,Tip 'n' Tap,9999999,1965,0
5rokFEvuox,Paddle Rally Cross-Country Race,9999999,1964,0
AS2oKNEg4L,Flipper Flips,9999999,1965,0
oIWNdBhCJY,Numble,9999999,1965,0
8SAL3hBqpd,Spy Ring,9999999,1965,1
MlK3gWl8ez,Tri-Ominos,9999999,1965,20
uYXye7ELLZ,High-Bid,9999999,1965,3
O9hSQzFySl,Tip-iT,9999999,1965,0
m8xf7XsJtB,Chess for Juniors,9999999,1965,0
EPyoa6SxUk,Pan American World Jet Flight Game,9999999,1965,0
RW1tMZYu6c,The Man from U.N.C.L.E. Card Game,9999999,1965,0
2fEFx5TJ2N,The Amazing Dr. Nim,9999999,1965,0
O1U6BhBl4L,Glib,9999999,1965,0
axZPDbLNQ9,Don't Miss the Boat!,9999999,1965,0
ByT6YrzhPu,Schaper's Cat and Mouse Game,9999999,1964,0
n4gTj6xUBw,The Man from U.N.C.L.E.,9999999,1965,0
DiPwmR7zsF,Don't Miss the Boat!,9999999,1965,0
wpgf7i9f7b,Auction,9999999,1965,0
RBTcDFVrE6,Alpen Roulette,9999999,1965,0
QXVQMQhO0b,Click,9999999,1965,1
H6exCFT8EF,Squander,9999999,1965,0
DxPaaazJdO,Let's Bowl A Game,9999999,1965,0
nrbU6DA1YC,Atlantic Adventure Race Game,9999999,1965,0
cCpiCHIg1v,Package has Arrived,9999999,1965,0
1MXabreVo1,James Bond 007: Thunderball,9999999,1965,0
KlrUw38EqT,Drag Strip!,9999999,1965,0
9IXKm5hskL,Bewitch,9999999,1964,0
hbfNBRKQPy,Hands Down,9999999,1964,1
XZHLFIyrBQ,Oh-Wah-Ree,9999999,1964,2
d9Blxu3qhq,Championship Golf,9999999,1966,0
accwVFkLvW,Tee'd Off,9999999,1966,0
aaHCOGlXX9,Mighty Comics Superheroes Game,9999999,1966,0
OpW21wT5or,Miss Dessie Dots Jolly Dollar,9999999,1966,0
nr4HVhug6Y,The Time Tunnel Game,9999999,1966,0
CtA5feazLn,James Bond 007: Goldfinger,9999999,1966,0
1IOmCb2xGq,Chicken Out,9999999,1966,0
KTFA43AUxy,Real Numbers,9999999,1966,0
gwhHxhettV,Ultraman Game,9999999,1966,0
TOQAU3Un7Y,Would You Believe?,9999999,1966,0
2sJEPTaDzC,Seduction,9999999,1966,0
TGKYb0MFfz,Wild Wild West,9999999,1966,0
5vo40ifMwE,Air War Games,9999999,1966,0
fqC3bFTURt,Keldadrune: The Winds of Fortune,9999999,1966,0
dDCP8Pqw8p,Tour de France,9999999,1964,0
6kGCEsg6uc,The Addams Family,9999999,1964,0
GmAFnlQbAA,Canadian Football Game,9999999,1964,0
O1lPORorEI,Woody Woodpecker,9999999,1964,0
VD86oVUcey,Breakthru,9999999,1965,1
nXTmAnOAkN,The Fugitive,9999999,1964,0
JpGk52lz60,Rainbow Game,9999999,1964,0
9QKBVsUF4h,Go! The Bahamas Game,9999999,1964,0
rksOl9aLN5,La gara motociclistica,9999999,1964,0
n3Yude2PRU,Coast to Coast,9999999,1964,0
zuNyintdzO,Verkehrs-Quiz,9999999,1965,0
djYeIzXXCh,Olympiade-spillet,9999999,1964,0
ABZWkWl5iz,Stay Alive,9999999,1965,7
Zal5RqKjsF,Combat Tank Game,9999999,1964,0
EgxxGtCXDh,National Derby,9999999,1964,0
JF6urNA2KL,Bonanza,9999999,1964,0
BD78Ekc1F1,The Wondrous Wizard Game,9999999,1964,0
0QvqOA8OMl,Underdog Game,9999999,1964,0
D4CxdAZnbB,Action Ice Hockey Game,9999999,1964,0
qQ9CnDZuoh,Remember,9999999,1964,0
1ZOk5CTS5v,I Wish I Were,9999999,1964,0
mIyw1uenW8,Space Mouse,9999999,1964,0
DFMpc76zf3,77 Sunset Strip,9999999,1964,0
UgEJrhqSb5,Call It Golf,9999999,1966,0
PkKGDLTQUG,Het 1845 Spel,9999999,1965,0
GcfPlE7TG7,Blackout,9999999,1964,0
nHmv7seQ3N,The BORED Game,9999999,1985,0
LMVg6rLjEK,3-2-1,9999999,1985,0
8qjta8fyYC,World War 2,9999999,1985,0
8nwDeMKBjq,Play it Again Juke Box,9999999,1985,0
nTw9TWYmuw,The Bird-Table Game,9999999,1985,0
70NHYJKuq7,X-Ceter-O,9999999,1985,0
s58CkrKYQd,"Mental Blocks ""The Block Party""",9999999,1985,0
pFC8fXbiyb,Jamie Swise Mystery Games: Who Killed Lowell Weenaman?,9999999,1985,0
trLROlXLIA,Tanks,9999999,1985,0
HoRFaEnSLx,Best Seller,9999999,1985,0
ng9Ps2kSXG,1 on 1 Adventure Gamebooks: Challenge of Druid's Grove,9999999,1985,0
DVZJk5SXEd,Triangel,9999999,1985,0
T95wdl7iOa,Gumby and Pokey 3D Stand Up Game,9999999,1985,0
NV7fH6MCHT,"The ""Trivia"" Game of Sheboygan, Wisconsin",9999999,1985,0
ao7fmymioN,Maximum Break,9999999,1985,0
pKF1J74r23,Go Bang Plus,9999999,1985,0
MnUnPsNKLp,Almauftrieb happy-time,9999999,1985,0
HF7E44XYdN,Only in New York,9999999,1985,0
hUQNXE7uAJ,Mindmeld,9999999,1985,0
E054YqlDV1,Key-Cue,9999999,1985,1
vJqdBclIGn,Granny's House,9999999,1985,0
ajVMUZn0ai,Topix,9999999,1985,0
E1UO5DtBNF,Hunting and Fishing Trivia,9999999,1985,0
mIjsvWEQRe,Trifles,9999999,1985,0
J2ZQOaYBE2,China Incident,9999999,1985,0
66QfpDeQnH,For Sale: A Real Estate Game,9999999,1985,0
lExvSZFViq,Rise of the House of Sa'ud,9999999,1985,0
Gjrk3yij6a,Megazone 23,9999999,1985,0
6385vTdjVg,Mobile Suit Z Gundam game: Take off MkII,9999999,1985,0
luRBSoonaY,Berk's Trap Door game,9999999,1985,0
9uTt5U3Gq3,Hornswoggle,9999999,1985,0
OnpoViEUjc,Destination arkadia,9999999,1985,0
09yf1imaqg,QUEST for the Wish-fulfulling Gems,9999999,1985,0
rnzqzxHBas,Wellington Vs Massena,9999999,1985,0
W0YPenJEsl,Azules y grises,9999999,1985,0
qhnO4Llszd,Variance,9999999,1985,0
KoGcJourb5,Automany,9999999,1985,0
5oG2dHhOss,super loto,9999999,1985,0
DJFINPnC1G,Business: Il gioco del potere,9999999,1985,0
o7GXfnfsj1,Mike Read's Pop Quiz Game,9999999,1985,0
OZi0dHmL3y,Erste Hilfe,9999999,1985,0
aC5R4LRHGE,Go Fetch It,9999999,1985,0
0GwSbsRXEP,Isonzo,9999999,1982,0
UYwVHeg6YM,Pass-O,9999999,1964,0
WkTR7J2Myv,Let's Make a Deal,9999999,1964,0
fIdc8y1puq,Treasure Hunt,9999999,1964,0
kKmUbIOOn4,Time Bomb,9999999,1964,0
fiTCLctJkb,POW! The Cannon Game for Boys,9999999,1964,0
wpl7RbzzOf,International Grand Prix,9999999,1964,0
n1Z0ISyUTe,Administration,9999999,1964,0
F0amUXXfGd,Tops and Tails,9999999,1964,0
LoIWnLyIYX,WOW! The Pillow Fight Game for Girls,9999999,1964,0
bRclKmCWf7,Misfits,9999999,1964,0
10ir0V3Tk8,Game of Cat and Mouse,9999999,1964,0
LMZWqn5UpH,Bats in Your Belfry,9999999,1964,0
1FK50y7SvW,Gang Way for Fun,9999999,1964,0
IbVvTrzSAY,Low Bidder: a Game of Management Strategy,9999999,1964,0
Am8hDaPbro,Mich laust der Affe,9999999,1964,0
gfcLsvJAeM,Joltz,9999999,1964,0
CCzTsAteBD,The Pool Game,9999999,1982,0
qpsNZQinrm,Harmony,9999999,1982,0
kSZUNBm5Gg,Octad,9999999,1985,0
uRVFtnkxau,Tenka fubu,9999999,1985,0
onP6Eh1jUE,Jet-Set Business,9999999,1985,0
